,index,Session_Name_,Trial_Index_,expcond,trialn,noisecond,whichfirstopt,noiseinl,noiseinr,freql,freqr,frame,Frame_Name,Slider_X,Choice_SND1_Time,CONF,CONF_RT,Choice_SND1,Choice_SND1_RT,TRIAL_N_LIVE,itm_1,itm,part,logRT,zRT,zLogRT,zConf,zLFreq,zRFreq,Choice,totFreq,dFreq,absDFreq,zTotFreq,zDFreq,zAbsDFreq,choFreq,unchoFreq,zChoFreq,zUnchoFreq,ConfSplit,correct,LEv_bin,REv_bin
1586,2126,Pilot15,167,Experiment,55,1,0,1,1,7,1,1,like2.png,702,3933647.02,81.67,1862,z,398,147,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L07_R01.wav,11,5.986452005284438,-0.6610104290574449,-0.7897536928040447,0.13060032859596848,0.5222329678670935,-1.5666989036012806,0,8,-6,6,-0.7833494518006403,-1.4012980994907414,1.0552897060221726,7,1,0.5038844781036871,-1.5526667605089661,0.0,1,3,0
1587,2127,Pilot15,168,Experiment,88,1,0,1,1,10,7,1,like2.png,702,3944782.57,81.67,2025,z,417,148,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L10_R07.wav,11,6.0330862217988015,-0.644374505388474,-0.7360897135160224,0.13060032859596848,1.5666989036012806,0.5222329678670935,0,17,-3,3,1.5666989036012806,-0.7006490497453707,-0.3015113445777635,10,7,1.5464040879733845,0.5408165120873927,0.0,1,4,2
1588,2128,Pilot15,169,Experiment,82,1,0,1,1,10,1,1,like2.png,812,3955271.64,100.0,1614,z,373,149,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L10_R01.wav,11,5.921578419643816,-0.6828998023060909,-0.8644064910361277,0.8445236915357168,1.5666989036012806,-1.5666989036012806,0,11,-9,9,0.0,-2.101947149236112,2.412090756622109,10,1,1.5464040879733845,-1.5526667605089661,1.0,1,4,0
1589,2129,Pilot15,170,Experiment,85,1,0,1,1,10,4,1,like2.png,672,3966328.27,76.67,1274,z,563,150,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L10_R04.wav,11,6.333279628139691,-0.5165405656163814,-0.3906443743557421,-0.06414145071110962,1.5666989036012806,-0.5222329678670935,0,14,-6,6,0.7833494518006403,-1.4012980994907414,1.0552897060221726,10,4,1.5464040879733845,-0.5059251242107867,0.0,1,4,1
1590,2130,Pilot15,171,Experiment,38,1,0,1,1,5,2,1,like2.png,752,3976935.81,90.0,3619,z,487,151,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L05_R02.wav,11,6.18826412308259,-0.5830842602922652,-0.5575198928375289,0.45504013292156054,-0.17407765595569785,-1.2185435916898848,0,7,-3,3,-1.044465935734187,-0.7006490497453707,-0.3015113445777635,5,2,-0.19112859514277777,-1.2037528817429064,0.0,1,2,0
1591,2131,Pilot15,172,Experiment,86,1,0,1,1,10,5,1,like2.png,762,3990454.62,91.67,4053,z,339,152,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L10_R05.wav,11,5.82600010738045,-0.7126693499242495,-0.9743925260348199,0.5200838872101248,1.5666989036012806,-0.17407765595569785,0,15,-5,5,1.044465935734187,-1.1677484162422844,0.6030226891555273,10,5,1.5464040879733845,-0.15701124544472697,1.0,1,4,1
1592,2132,Pilot15,173,Experiment,71,1,0,1,1,8,9,1,like2.png,702,4004008.1,81.67,2255,z,409,153,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L08_R09.wav,11,6.013715156042802,-0.6513791048280406,-0.7583808239755855,0.13060032859596848,0.8703882797784892,1.2185435916898848,0,17,1,1,1.5666989036012806,0.2335496832484569,-1.2060453783110543,8,9,0.8513910147269195,1.2386442696195124,0.0,0,3,4
1593,2133,Pilot15,174,Experiment,7,1,0,1,1,1,8,1,like2.png,732,4015990.78,86.67,1841,m,159,154,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L01_R08.wav,11,5.0689042022202315,-0.8702728373145004,-1.8456150319613518,0.32534210790304663,-1.5666989036012806,0.8703882797784892,1,9,7,7,-0.5222329678670935,1.6348477827391983,1.507556722888818,8,1,0.8513910147269195,-1.5526667605089661,0.0,1,0,3
1594,2134,Pilot15,175,Experiment,4,1,0,1,1,1,5,1,like2.png,812,4028894.67,100.0,1820,m,346,155,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L01_R05.wav,11,5.846438775057725,-0.7065403254146285,-0.9508728805708456,0.8445236915357168,-1.5666989036012806,-0.17407765595569785,1,6,4,4,-1.3055824196677337,0.9341987329938276,0.15075567228888187,5,1,-0.19112859514277777,-1.5526667605089661,1.0,1,0,1
1595,2135,Pilot15,176,Experiment,32,1,0,1,1,4,6,1,like2.png,462,4044022.7,41.67,1350,z,3641,156,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L04_R06.wav,11,8.200013648175434,2.178479068756912,1.7574859744534734,-1.4273339058606564,-0.5222329678670935,0.17407765595569785,0,10,2,2,-0.26111648393354675,0.4670993664969138,-0.7537783614444089,4,6,-0.5386351317660102,0.19190263332133284,0.0,0,1,2
1596,2136,Pilot15,177,Experiment,70,1,0,1,1,8,7,1,like2.png,372,4059112.4,26.67,3122,m,5414,157,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L08_R07.wav,11,8.596743470174246,3.730873419550885,2.2140198789981658,-2.0115592437818908,0.8703882797784892,0.5222329678670935,1,15,-1,1,1.044465935734187,-0.2335496832484569,-1.2060453783110543,7,8,0.5038844781036871,0.8897303908534524,0.0,0,3,2
1597,2137,Pilot15,178,Experiment,36,1,0,1,1,4,10,1,like2.png,672,4072456.6,76.67,1638,m,1308,158,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L04_R10.wav,11,7.176254532017144,0.13576275719326883,0.579402753337906,-0.06414145071110962,-0.5222329678670935,1.5666989036012806,1,14,6,6,0.7833494518006403,1.4012980994907414,1.0552897060221726,10,4,1.5464040879733845,-0.5059251242107867,0.0,1,1,4
1598,2138,Pilot15,179,Experiment,61,1,0,1,1,7,8,1,like2.png,732,4082591.22,86.67,1080,z,309,159,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L07_R08.wav,11,5.733341276897746,-0.7389365978226246,-1.0810189889956512,0.32534210790304663,0.5222329678670935,0.8703882797784892,0,15,1,1,1.044465935734187,0.2335496832484569,-1.2060453783110543,7,8,0.5038844781036871,0.8897303908534524,0.0,0,3,3
1599,2139,Pilot15,180,Experiment,30,1,0,1,1,4,3,1,like2.png,762,4096254.94,91.67,1829,z,539,160,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L04_R03.wav,11,6.289715570908998,-0.5375543639350816,-0.4407753905852108,0.5200838872101248,-0.5222329678670935,-0.8703882797784892,0,7,-1,1,-1.044465935734187,-0.2335496832484569,-1.2060453783110543,4,3,-0.5386351317660102,-0.8548390029768466,0.0,1,1,0
1600,2140,Pilot15,181,Experiment,59,1,0,1,1,7,5,1,like2.png,702,4107904.4,81.67,2484,m,506,161,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L07_R05.wav,11,6.226536669287466,-0.5664483366232943,-0.5134780437328968,0.13060032859596848,0.5222329678670935,-0.17407765595569785,1,12,-2,2,0.26111648393354675,-0.4670993664969138,-0.7537783614444089,5,7,-0.19112859514277777,0.5408165120873927,0.0,0,3,1
1601,2141,Pilot15,182,Experiment,6,1,0,1,1,1,7,1,like2.png,812,4119840.15,100.0,2909,m,241,162,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L01_R07.wav,11,5.484796933490655,-0.7984756930589416,-1.3670295514899315,0.8445236915357168,-1.5666989036012806,0.5222329678670935,1,8,6,6,-0.7833494518006403,1.4012980994907414,1.0552897060221726,7,1,0.5038844781036871,-1.5526667605089661,1.0,1,0,2
1602,2142,Pilot15,183,Experiment,89,1,0,1,1,10,8,1,like2.png,732,4131231.55,86.67,2174,z,416,163,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L10_R08.wav,11,6.030685260261263,-0.6452500803184198,-0.7388526022241902,0.32534210790304663,1.5666989036012806,0.8703882797784892,0,18,-2,2,1.8278153875348273,-0.4670993664969138,-0.7537783614444089,10,8,1.5464040879733845,0.8897303908534524,0.0,1,4,3
1603,2143,Pilot15,184,Experiment,56,1,0,1,1,7,2,1,like2.png,762,4141647.11,91.67,1141,z,332,164,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L07_R02.wav,11,5.805134968916488,-0.7187983744338703,-0.9984029295981965,0.5200838872101248,0.5222329678670935,-1.2185435916898848,0,9,-5,5,-0.5222329678670935,-1.1677484162422844,0.6030226891555273,7,2,0.5038844781036871,-1.2037528817429064,1.0,1,3,0
1604,2144,Pilot15,185,Experiment,14,1,0,1,1,2,6,1,like2.png,672,4154847.14,76.67,2046,m,648,165,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L02_R06.wav,11,6.473890696352274,-0.44211669657098507,-0.22883722895419706,-0.06414145071110962,-1.2185435916898848,0.17407765595569785,1,8,4,4,-0.7833494518006403,0.9341987329938276,0.15075567228888187,6,2,0.15637794148045467,-1.2037528817429064,0.0,1,0,2
1605,2145,Pilot15,186,Experiment,39,1,0,1,1,5,3,1,like2.png,792,4166694.96,96.67,1772,z,1246,166,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L05_R03.wav,11,7.1276936993473985,0.0814771115366268,0.5235217347773028,0.7148256665172028,-0.17407765595569785,-0.8703882797784892,0,8,-2,2,-0.7833494518006403,-0.4670993664969138,-0.7537783614444089,5,3,-0.19112859514277777,-0.8548390029768466,1.0,1,2,0
1606,2146,Pilot15,187,Experiment,58,1,0,1,1,7,4,1,like2.png,812,4178879.72,100.0,3060,z,314,167,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L07_R04.wav,11,5.749392985908253,-0.7345587231728954,-1.0625476037283141,0.8445236915357168,0.5222329678670935,-0.5222329678670935,0,11,-3,3,0.0,-0.7006490497453707,-0.3015113445777635,7,4,0.5038844781036871,-0.5059251242107867,1.0,1,3,1
1607,2147,Pilot15,188,Experiment,16,1,0,1,1,2,8,1,like2.png,792,4193168.41,96.67,1105,m,386,168,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L02_R08.wav,11,5.955837369464831,-0.671517328216795,-0.8249832582461422,0.7148256665172028,-1.2185435916898848,0.8703882797784892,1,10,6,6,-0.26111648393354675,1.4012980994907414,1.0552897060221726,8,2,0.8513910147269195,-1.2037528817429064,1.0,1,0,3
1608,2148,Pilot15,189,Experiment,25,1,0,1,1,3,8,1,like2.png,732,4205312.54,86.67,1555,m,297,169,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L03_R08.wav,11,5.6937321388027,-0.7494434969819747,-1.1265989113193011,0.32534210790304663,-0.8703882797784892,0.8703882797784892,1,11,5,5,0.0,1.1677484162422844,0.6030226891555273,8,3,0.8513910147269195,-0.8548390029768466,0.0,1,1,3
1609,2149,Pilot15,190,Experiment,75,1,0,1,1,9,3,1,like2.png,812,4217448.19,100.0,1982,z,316,170,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L09_R03.wav,11,5.755742213586912,-0.7328075733130037,-1.0552412769985071,0.8445236915357168,1.2185435916898848,-0.8703882797784892,0,12,-6,6,0.26111648393354675,-1.4012980994907414,1.0552897060221726,9,3,1.1988975513501519,-0.8548390029768466,1.0,1,4,0
1610,2150,Pilot15,191,Experiment,78,1,0,1,1,9,6,1,like2.png,762,4229808.89,91.67,1103,z,310,171,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L09_R06.wav,11,5.736572297479192,-0.7380610228926787,-1.0773009159899967,0.5200838872101248,1.2185435916898848,0.17407765595569785,0,15,-3,3,1.044465935734187,-0.7006490497453707,-0.3015113445777635,9,6,1.1988975513501519,0.19190263332133284,1.0,1,4,2
1611,2151,Pilot15,192,Experiment,5,1,0,1,1,1,6,1,like2.png,812,4245152.06,100.0,1161,m,520,172,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L01_R06.wav,11,6.253828811575473,-0.5541902876040525,-0.4820718131164081,0.8445236915357168,-1.5666989036012806,0.17407765595569785,1,7,5,5,-1.044465935734187,1.1677484162422844,0.6030226891555273,6,1,0.15637794148045467,-1.5526667605089661,1.0,1,0,2
1612,2152,Pilot15,193,Experiment,62,1,0,1,1,7,9,1,like2.png,552,4257791.02,56.67,2505,m,1925,173,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L07_R09.wav,11,7.562681246721884,0.6759924889698516,1.0240804334671825,-0.8431085679394221,0.5222329678670935,1.2185435916898848,1,16,2,2,1.3055824196677337,0.4670993664969138,-0.7537783614444089,9,7,1.1988975513501519,0.5408165120873927,0.0,1,3,4
1613,2153,Pilot15,194,Experiment,65,1,0,1,1,8,2,1,like2.png,812,4269759.18,100.0,1810,z,393,174,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L08_R02.wav,11,5.973809611869261,-0.6653883037071741,-0.8043018333989252,0.8445236915357168,0.8703882797784892,-1.2185435916898848,0,10,-6,6,-0.26111648393354675,-1.4012980994907414,1.0552897060221726,8,2,0.8513910147269195,-1.2037528817429064,1.0,1,3,0
1614,2154,Pilot15,195,Experiment,22,1,0,1,1,3,5,1,like2.png,432,4282503.76,36.67,2459,z,1638,175,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L03_R05.wav,11,7.401231264413015,0.4247024840753958,0.8382930619991508,-1.6220756851677345,-0.8703882797784892,-0.17407765595569785,0,8,2,2,-0.7833494518006403,0.4670993664969138,-0.7537783614444089,3,5,-0.8861416683892427,-0.15701124544472697,0.0,0,1,1
1615,2155,Pilot15,196,Experiment,68,1,0,1,1,8,5,1,like2.png,812,4296095.92,100.0,1740,z,330,176,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L08_R05.wav,11,5.799092654460526,-0.720549524293762,-1.0053560782099378,0.8445236915357168,0.8703882797784892,-0.17407765595569785,0,13,-3,3,0.5222329678670935,-0.7006490497453707,-0.3015113445777635,8,5,0.8513910147269195,-0.15701124544472697,1.0,1,3,1
1616,2156,Pilot15,197,Experiment,28,1,0,1,1,4,1,1,like2.png,812,4309032.75,100.0,1550,z,284,177,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L04_R01.wav,11,5.648974238161206,-0.7608259710712706,-1.1781037340123266,0.8445236915357168,-0.5222329678670935,-1.5666989036012806,0,5,-3,3,-1.5666989036012806,-0.7006490497453707,-0.3015113445777635,4,1,-0.5386351317660102,-1.5526667605089661,1.0,1,1,0
1617,2157,Pilot15,198,Experiment,40,1,0,1,1,5,4,1,like2.png,812,4321616.54,100.0,3311,z,301,178,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L05_R04.wav,11,5.707110264748875,-0.7459411972621913,-1.111204131963096,0.8445236915357168,-0.17407765595569785,-0.5222329678670935,0,9,-1,1,-0.5222329678670935,-0.2335496832484569,-1.2060453783110543,5,4,-0.19112859514277777,-0.5059251242107867,1.0,1,2,1
1618,2158,Pilot15,199,Experiment,20,1,0,1,1,3,2,1,like2.png,722,4334560.04,85.0,2649,z,678,179,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L03_R02.wav,11,6.519147287940395,-0.4158494486726099,-0.17675854134756905,0.26029835361448245,-0.8703882797784892,-1.2185435916898848,0,5,-1,1,-1.5666989036012806,-0.2335496832484569,-1.2060453783110543,3,2,-0.8861416683892427,-1.2037528817429064,0.0,1,1,0
1619,2159,Pilot15,200,Experiment,37,1,0,1,1,5,1,1,like2.png,732,4345624.24,86.67,2199,z,275,180,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L05_R01.wav,11,5.616771097666572,-0.7687061454407831,-1.2151612594449894,0.32534210790304663,-0.17407765595569785,-1.5666989036012806,0,6,-4,4,-1.3055824196677337,-0.9341987329938276,0.15075567228888187,5,1,-0.19112859514277777,-1.5526667605089661,0.0,1,2,0
1620,2340,Pilot17,21,Experiment,58,1,0,1,1,7,4,1,like2.png,522,590617.15,51.67,2786,m,2161,1,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L07_R04.wav,13,7.6783263565068856,0.4272849731970958,0.7456118042853905,0.41890476534269344,0.5222329678670935,-0.5222329678670935,1,11,-3,3,0.0,-0.7006490497453707,-0.3015113445777635,4,7,-0.5045619473728398,0.5052421565689826,1.0,0,3,1
1621,2341,Pilot17,22,Experiment,90,1,0,1,1,10,9,1,like2.png,522,603738.6,51.67,2548,z,2249,2,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L10_R09.wav,13,7.718240951959316,0.49472144419707587,0.7928110189731443,0.41890476534269344,1.5666989036012806,1.2185435916898848,0,19,-1,1,2.088931871468374,-0.2335496832484569,-1.2060453783110543,10,9,1.58328059348029,1.2021278897675791,1.0,1,4,4
1622,2342,Pilot17,23,Experiment,75,1,0,1,1,9,3,1,like2.png,522,615745.82,51.67,1268,z,1056,3,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L09_R03.wav,13,6.962243464266207,-0.4195025319731082,-0.10115990370740145,0.41890476534269344,1.2185435916898848,-0.8703882797784892,0,12,-6,6,0.26111648393354675,-1.4012980994907414,1.0552897060221726,9,3,1.235306836671435,-0.8885293098282107,1.0,1,4,0
1623,2343,Pilot17,24,Experiment,45,1,0,1,1,5,10,1,like2.png,522,628016.96,51.67,4546,z,1811,4,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L05_R10.wav,13,7.501634457883413,0.15907173626535698,0.5366727241773297,0.41890476534269344,-0.17407765595569785,1.5666989036012806,0,15,5,5,1.044465935734187,1.1677484162422844,0.6030226891555273,5,10,-0.1565881905639848,1.5505707563668776,1.0,0,2,4
1624,2344,Pilot17,25,Experiment,20,1,0,1,1,3,2,1,like2.png,492,643778.22,46.67,1500,z,3605,5,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L03_R02.wav,13,8.190077049719049,1.5338561564240412,1.3507596345900874,-0.10838794627748777,-0.8703882797784892,-1.2185435916898848,0,5,-1,1,-1.5666989036012806,-0.2335496832484569,-1.2060453783110543,3,2,-0.8525357041816947,-1.236972176427509,0.0,1,1,0
1625,2345,Pilot17,26,Experiment,14,1,0,1,1,2,6,1,like2.png,462,657152.98,41.67,1557,m,3813,6,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L02_R06.wav,13,8.246171559857563,1.6932514515149029,1.4170916817227595,-0.6356806578976689,-1.2185435916898848,0.17407765595569785,1,8,4,4,-0.7833494518006403,0.9341987329938276,0.15075567228888187,6,2,0.19138556624487016,-1.236972176427509,0.0,1,0,2
1626,2346,Pilot17,27,Experiment,30,1,0,1,1,4,3,1,like2.png,402,673465.76,31.67,1327,m,7193,7,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L04_R03.wav,13,8.880863609867356,4.2834249967414095,2.1676182996043147,-1.6902660811380315,-0.5222329678670935,-0.8703882797784892,1,7,-1,1,-1.044465935734187,-0.2335496832484569,-1.2060453783110543,3,4,-0.8525357041816947,-0.5400864432289123,0.0,0,1,0
1627,2347,Pilot17,28,Experiment,48,1,0,1,1,6,3,1,like2.png,432,684425.67,36.67,2875,z,1769,8,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L06_R03.wav,13,7.478169694159785,0.12688614783354832,0.5089255202276148,-1.1629733695178501,0.17407765595569785,-0.8703882797784892,0,9,-3,3,-0.5222329678670935,-0.7006490497453707,-0.3015113445777635,6,3,0.19138556624487016,-0.8885293098282107,0.0,1,2,0
1628,2348,Pilot17,29,Experiment,87,1,0,1,1,10,6,1,like2.png,552,697577.26,56.67,1955,z,1404,9,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L10_R06.wav,13,7.247080584585756,-0.15282194210955075,0.23566145801794963,0.9461974769628746,1.5666989036012806,0.17407765595569785,0,16,-4,4,1.3055824196677337,-0.9341987329938276,0.15075567228888187,10,6,1.58328059348029,0.15679928996968429,1.0,1,4,2
1629,2349,Pilot17,30,Experiment,34,1,0,1,1,4,8,1,like2.png,522,709066.32,51.67,1521,m,1893,10,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L04_R08.wav,13,7.545918151209323,0.22191026606079295,0.5890384196018843,0.41890476534269344,-0.5222329678670935,0.8703882797784892,1,12,4,4,0.26111648393354675,0.9341987329938276,0.15075567228888187,8,4,0.88733307986258,-0.5400864432289123,1.0,1,1,3
1630,2350,Pilot17,31,Experiment,38,1,0,1,1,5,2,1,like2.png,552,719473.03,56.67,799,z,1450,11,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L05_R02.wav,13,7.27931883541462,-0.11757105954137935,0.27378335565418305,0.9461974769628746,-0.17407765595569785,-1.2185435916898848,0,7,-3,3,-1.044465935734187,-0.7006490497453707,-0.3015113445777635,5,2,-0.1565881905639848,-1.236972176427509,1.0,1,2,0
1631,2351,Pilot17,32,Experiment,50,1,0,1,1,6,5,1,like2.png,522,732353.7,51.67,2941,z,2797,12,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L06_R05.wav,13,7.936302693201959,0.9146667408787698,1.050670151038339,0.41890476534269344,0.17407765595569785,-0.17407765595569785,0,11,-1,1,0.0,-0.2335496832484569,-1.2060453783110543,6,5,0.19138556624487016,-0.191643576629614,1.0,1,2,1
1632,2352,Pilot17,33,Experiment,41,1,0,1,1,5,6,1,like2.png,522,745681.62,51.67,2599,z,2942,13,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L05_R06.wav,13,7.9868449011613825,1.0257836533219187,1.1104365722491714,0.41890476534269344,-0.17407765595569785,0.17407765595569785,0,11,1,1,0.0,0.2335496832484569,-1.2060453783110543,5,6,-0.1565881905639848,0.15679928996968429,1.0,0,2,2
1633,2353,Pilot17,34,Experiment,47,1,0,1,1,6,2,1,like2.png,462,761233.19,41.67,1403,z,5460,14,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L06_R02.wav,13,8.605204068738951,2.955386312162257,1.8416494725381947,-0.6356806578976689,0.17407765595569785,-1.2185435916898848,0,8,-4,4,-0.7833494518006403,-0.9341987329938276,0.15075567228888187,6,2,0.19138556624487016,-1.236972176427509,0.0,1,2,0
1634,2354,Pilot17,35,Experiment,2,1,0,1,1,1,3,1,like2.png,552,772017.32,56.67,2707,m,1944,15,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L01_R03.wav,13,7.572502985020384,0.26099276629941776,0.6204751224987483,0.9461974769628746,-1.5666989036012806,-0.8703882797784892,1,4,2,2,-1.8278153875348273,0.4670993664969138,-0.7537783614444089,3,1,-0.8525357041816947,-1.5854150430268072,1.0,1,0,0
1635,2355,Pilot17,36,Experiment,78,1,0,1,1,9,6,1,like2.png,492,784434.84,46.67,2401,z,1845,16,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L09_R06.wav,13,7.520234556474628,0.1851267364244402,0.5586674365543199,-0.10838794627748777,1.2185435916898848,0.17407765595569785,0,15,-3,3,1.044465935734187,-0.7006490497453707,-0.3015113445777635,9,6,1.235306836671435,0.15679928996968429,0.0,1,4,2
1636,2356,Pilot17,37,Experiment,13,1,0,1,1,2,5,1,like2.png,522,795745.75,51.67,1334,m,906,17,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L02_R05.wav,13,6.80903930604298,-0.5344510620867106,-0.2823246098273145,0.41890476534269344,-1.2185435916898848,-0.17407765595569785,1,7,3,3,-1.044465935734187,0.7006490497453707,-0.3015113445777635,5,2,-0.1565881905639848,-1.236972176427509,1.0,1,0,1
1637,2357,Pilot17,38,Experiment,8,1,0,1,1,1,9,1,like2.png,522,805201.67,51.67,1835,m,745,18,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L01_R09.wav,13,6.61338421837956,-0.6578291510753105,-0.5136877586379544,0.41890476534269344,-1.5666989036012806,1.2185435916898848,1,10,8,8,-0.26111648393354675,1.8683974659876552,1.9598237397554636,9,1,1.235306836671435,-1.5854150430268072,1.0,1,0,4
1638,2358,Pilot17,39,Experiment,85,1,0,1,1,10,4,1,like2.png,492,815427.16,46.67,2098,z,887,19,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L10_R04.wav,13,6.787844982309579,-0.5490112092344336,-0.3073870067955299,-0.10838794627748777,1.5666989036012806,-0.5222329678670935,0,14,-6,6,0.7833494518006403,-1.4012980994907414,1.0552897060221726,10,4,1.58328059348029,-0.5400864432289123,0.0,1,4,1
1639,2359,Pilot17,40,Experiment,1,1,0,1,1,1,2,1,like2.png,372,828682.96,26.67,2207,z,3243,20,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L01_R02.wav,13,8.084254106307318,1.2564470370832141,1.2256234590040656,-2.2175587927582128,-1.5666989036012806,-1.2185435916898848,0,3,1,1,-2.088931871468374,0.2335496832484569,-1.2060453783110543,1,2,-1.5484832177994046,-1.236972176427509,0.0,0,0,0
1640,2360,Pilot17,41,Experiment,60,1,0,1,1,7,6,1,like2.png,402,841691.11,31.67,1895,z,3085,21,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L07_R06.wav,13,8.034306936339489,1.1353679186968864,1.166560673282814,-1.6902660811380315,0.5222329678670935,0.17407765595569785,0,13,-1,1,0.5222329678670935,-0.2335496832484569,-1.2060453783110543,7,6,0.5393593230537251,0.15679928996968429,0.0,1,3,2
